Schema,Field,Original Term,Preferred Target Classes,Preferred Target Domains,Preferred Target Vocabularies,Mapped Term,Concept ID,Concept Code,Term Type,Status,Match Type,Class,Domain,Vocabulary,Manual Map Type,Mapped By,Approved By,Review URL,Notes
Primary Diagnosis,primary_site,Breast,,,ICDO3,Breast,44497844,C50,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Bronchus and lung,,,ICDO3,Bronchus and lung,44498181,C34,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Cervix uteri,,,ICDO3,Cervix uteri,44497862,C53,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,Colon,,,ICDO3,Colon,44498119,C18,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,"Connective, subcutaneous and other soft tissues",,,ICDO3,"Connective, subcutaneous and other soft tissues",44498248,C49,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Corpus uteri,,,ICDO3,Corpus uteri,44497867,C54,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,Esophagus,,,ICDO3,Esophagus,44498093,C15,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Eye and adnexa,,,ICDO3,Eye and adnexa,44497930,C69,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Floor of mouth,,,ICDO3,Floor of mouth,44498037,C04,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Gallbladder,,,ICDO3,Gallbladder,44498142,C23,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,Gum,,,ICDO3,Gum,44498033,C03,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,"Heart, mediastinum, and pleura",,,ICDO3,"Heart, mediastinum, and pleura",44498190,C38,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Hematopoietic and reticuloendothelial systems,,,ICDO3,Hematopoietic and reticuloendothelial systems,44498216,C42,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Hypopharynx,,,ICDO3,Hypopharynx,44498083,C13,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Kidney,,,ICDO3,Kidney,44497908,C64,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Larynx,,,ICDO3,Larynx,44498172,C32,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Lip,,,ICDO3,Lip,44498013,C00,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Liver and intrahepatic bile ducts,,,ICDO3,Liver and intrahepatic bile ducts,44498139,C22,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Lymph nodes,,,ICDO3,Lymph nodes,44497988,C77,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Meninges,,,ICDO3,Meninges,44497940,C70,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Nasal cavity and middle ear,,,ICDO3,Nasal cavity and middle ear,44498162,C30,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Nasopharynx,,,ICDO3,Nasopharynx,44498074,C11,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Oropharynx,,,ICDO3,Oropharynx,44498066,C10,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Other and ill-defined digestive organs,,,ICDO3,Other and ill-defined digestive organs,44498158,C26,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Other and ill-defined sites,,,ICDO3,Other and ill-defined sites,44497979,C76,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,"Other and ill-defined sites in lip, oral cavity and pharynx",,,ICDO3,"Other and ill-defined sites in lip, oral cavity and pharynx",44498089,C14,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Other and ill-defined sites within respiratory system and intrathoracic organs,,,ICDO3,Other and ill-defined sites within respiratory system amd intrathoracic organs,44498197,C39,Concept,Active,Inexact,ICDO Topography,Spec Anatomic Site,ICDO3,Manual,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,Other and unspecified female genital organs,,,ICDO3,Other an unspecified female genital organs,44497878,C57,Concept,Active,Inexact,ICDO Topography,Spec Anatomic Site,ICDO3,Manual,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,Other and unspecified major salivary glands,,,ICDO3,Other and unspecified major salivary glands,44498056,C08,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Other and unspecified male genital organs,,,ICDO3,Other and unspecified male genital organs,44497901,C63,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Other and unspecified parts of biliary tract,,,ICDO3,Other and unspecified parts of biliary tract,44498144,C24,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Other and unspecified parts of mouth,,,ICDO3,Other and unspecified parts of mouth,44498048,C06,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Other and unspecified parts of tongue,,,ICDO3,Other and unspecified parts of tongue,44498025,C02,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Other and unspecified urinary organs,,,ICDO3,Other and unspecified urinary organs,44497925,C68,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Other endocrine glands and related structures,,,ICDO3,Other endocrine glands and related structures,44497970,C75,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Ovary,,,ICDO3,Ovary,44497876,C56,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,Palate,,,ICDO3,Palate,44498042,C05,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Pancreas,,,ICDO3,Pancreas,44498149,C25,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Parotid gland,,,ICDO3,Parotid gland,44498055,C07.9,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Penis,,,ICDO3,Penis,44497889,C60,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Peripheral nerves and autonomic nervous system,,,ICDO3,Peripheral nerves and autonomic nervous system,44498233,C47,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Placenta,,,ICDO3,Placenta,44497887,C58,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,Prostate gland,,,ICDO3,Prostate gland,44497895,C61,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,Pyriform sinus,,,ICDO3,Pyriform sinus,44498081,C12,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,Rectosigmoid junction,,,ICDO3,Rectosigmoid junction,44498130,C19,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,Rectum,,,ICDO3,Rectum,44498132,C20,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Renal pelvis,,,ICDO3,Renal pelvis,44497910,C65,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,Retroperitoneum and peritoneum,,,ICDO3,Retroperitoneum and peritoneum,44498243,C48,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Skin,,,ICDO3,Skin,44498222,C44,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Small intestine,,,ICDO3,Small intestine,44498112,C17,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,"Spinal cord, cranial nerves, and other parts of central nervous system",,,ICDO3,"Spinal cord, cranial nerves, and other parts of central nervous system",44497955,C72,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu,,Review,
Primary Diagnosis,primary_site,Stomach,,,ICDO3,Stomach,44498102,C16,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Testis,,,ICDO3,Testis,44497897,C62,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Thymus,,,ICDO3,Thymus,44498188,C37,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,Thyroid gland,,,ICDO3,Thyroid gland,44497964,C73,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,Tonsil,,,ICDO3,Tonsil,44498061,C09,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Trachea,,,ICDO3,Trachea,44498179,C33,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,Ureter,,,ICDO3,Ureter,44497912,C66,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,"Uterus, NOS",,,ICDO3,"Uterus, NOS",44497874,C55,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 3,,Review,
Primary Diagnosis,primary_site,Vagina,,,ICDO3,Vagina,44497860,C52,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Vulva,,,ICDO3,Vulva,44497854,C51,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 2,,Review,
Primary Diagnosis,primary_site,Unknown primary site,,,ICDO3,Unknown primary site,44497997,C80,Concept,Active,Exact,ICDO Topography,Spec Anatomic Site,ICDO3,,Justin Liu 3,,Review,
Primary Diagnosis,basis_of_diagnosis,Histology of a primary tumour,,,SNOMED,Cancer diagnosis based on primary site histological evidence,4190367,373800009,Concept,Active,Inexact,Clinical Finding,Condition,SNOMED,Manual,Justin Liu 3,,Review,
Primary Diagnosis,basis_of_diagnosis,Histology of a metastasis,,,SNOMED,Cancer diagnosis based on metastatic histological evidence,4190930,373799005,Concept,Active,Inexact,Clinical Finding,Condition,SNOMED,Manual,Justin Liu 3,,Review,
Primary Diagnosis,basis_of_diagnosis,Cytology,,,,Cancer diagnosis based on cytological evidence (finding),439401,373798002,Synonym,Active,Exact,Clinical Finding,Condition,SNOMED,Manual,Justin Liu,,Review,
Primary Diagnosis,basis_of_diagnosis,Specific tumour markers,,,,Cancer diagnosis based on specific tumour markers,4190929,373797007,Synonym,Active,Inexact,Clinical Finding,Condition,SNOMED,Manual,Justin Liu,,Review,
Primary Diagnosis,basis_of_diagnosis,Clinical investigation,,,,"Cancer diagnosis based on investigations, without a tissue diagnosis (finding)",4161576,373796003,Synonym,Active,Exact,Clinical Finding,Condition,SNOMED,Manual,Justin Liu,,Review,
Primary Diagnosis,basis_of_diagnosis,Clinical,,,,Cancer diagnosis based on clinical evidence (finding),4162587,373795004,Synonym,Active,Exact,Clinical Finding,Condition,SNOMED,Manual,Justin Liu,,Review,
Primary Diagnosis,basis_of_diagnosis,Death certificate only,,,,Cancer diagnosis based on death certificate (finding),4161575,373794000,Synonym,Active,Exact,Clinical Finding,Condition,SNOMED,,Justin Liu,,Review,
Primary Diagnosis,basis_of_diagnosis,Not available,,,,Not available,45884396,LA7338-2,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,laterality,Bilateral,,,,Bilateral,36770109,OMOP4999787,Concept,Active,Exact,Topography,Measurement,Cancer Modifier,,Justin Liu,,Review,
Primary Diagnosis,laterality,Left,,,,Left,36770232,OMOP4999911,Concept,Active,Exact,Topography,Measurement,Cancer Modifier,,Justin Liu,,Review,
Primary Diagnosis,laterality,Midline,,,,Midline,36769853,OMOP4999531,Concept,Active,Exact,Topography,Measurement,Cancer Modifier,,Justin Liu,,Review,
Primary Diagnosis,laterality,Not a paired site,,,,Not applicable,4294169,385432009,Concept,Active,Inexact,Qualifier Value,Meas Value,SNOMED,Manual,Justin Liu,,Review,
Primary Diagnosis,laterality,Right,,,,Right,36770058,OMOP4999736,Concept,Active,Exact,Topography,Measurement,Cancer Modifier,,Justin Liu,,Review,
Primary Diagnosis,laterality,"Unilateral, side not specified",,,,Unilateral,4280221,66459002,Concept,Active,Inexact,Qualifier Value,Observation,SNOMED,Manual,Justin Liu,,Review,
Primary Diagnosis,laterality,Not available,,,,Not available,45884396,LA7338-2,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_tumour_staging_system,AJCC cancer staging system,,,,AJCC (American Joint Committee on Cancer) allowable value,37163866,1222584008,Synonym,Active,Inexact,Qualifier Value,Meas Value,SNOMED,,Justin Liu,,Review,
Primary Diagnosis,clinical_tumour_staging_system,Ann Arbor staging system,,,,Ann Arbor lymphoma staging system,4115000,254372002,Concept,Active,Inexact,Staging / Scales,Measurement,SNOMED,Manual,Justin Liu,,Review,
Primary Diagnosis,clinical_tumour_staging_system,Binet staging system,,,,Binet staging classification for chronic lymphocytic leukemia,607090,1149099005,Concept,Active,Inexact,Staging / Scales,Measurement,SNOMED,Manual,Justin Liu,,Review,
Primary Diagnosis,clinical_tumour_staging_system,Durie-Salmon staging system,,,,Durie-Salmon staging system,1074424,1343303003,Concept,Active,Exact,Staging / Scales,Measurement,SNOMED,,Justin Liu,,Review,
Primary Diagnosis,clinical_tumour_staging_system,FIGO staging system,,,,FIGO staging system of gynaecological malignancy,4110414,254383006,Synonym,Active,Inexact,Staging / Scales,Measurement,SNOMED,,Justin Liu,,Review,
Primary Diagnosis,clinical_tumour_staging_system,International Neuroblastoma Risk Group Staging System,,,,International Neuroblastoma Risk Group staging system,1242682,1287643004,Synonym,Active,Exact,Staging / Scales,Measurement,SNOMED,,Justin Liu,,Review,
Primary Diagnosis,clinical_tumour_staging_system,International Neuroblastoma Staging System,,,,International neuroblastoma staging system,4110410,254363005,Concept,Active,Exact,Staging / Scales,Measurement,SNOMED,,Justin Liu,,Review,
Primary Diagnosis,clinical_tumour_staging_system,Lugano staging system,,,,Lugano classification adult Hodgkin lymphoma,1243639,1297085001,Concept,Active,Inexact,Staging / Scales,Measurement,SNOMED,Manual,Justin Liu,,Review,
Primary Diagnosis,clinical_tumour_staging_system,Rai staging system,,,,Rai staging system for chronic lymphocytic leukemia,607102,1149131009,Concept,Active,Inexact,Staging / Scales,Measurement,SNOMED,,Justin Liu,,Review,
Primary Diagnosis,clinical_tumour_staging_system,Revised International staging system (R-ISS),,,,Revised International Staging System for multiple myeloma,607126,1149163003,Concept,Active,Inexact,Staging / Scales,Measurement,SNOMED,,Justin Liu,,Review,
Primary Diagnosis,clinical_tumour_staging_system,SEER staging system,,,,"Surveillance Epidemiology and End Results Program, Extent of Disease - 2018 edition",1244100,761681000124102,Concept,Active,Inexact,Staging / Scales,Measurement,SNOMED,Manual,Justin Liu,,Review,
Primary Diagnosis,clinical_tumour_staging_system,St Jude staging system,,,,St Jude non-Hodgkin lymphoma staging system,4112450,254371009,Synonym,Active,Inexact,Staging / Scales,Measurement,SNOMED,,Justin Liu,,Review,
Primary Diagnosis,clinical_tumour_staging_system,Not available,,,,Not available,45884396,LA7338-2,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T0,,,,T0,45878380,LA3638-9,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T1,,,,T1,45878379,LA3637-1,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T1a,,,,T1a,45876312,LA3636-3,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T1a1,,,,T1a1,45880972,LA3635-5,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T1a2,,,,T1a2,45880105,LA3634-8,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T1a(s),,,LOINC,T1a,45876312,LA3636-3,Concept,Active,Inexact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,T1a(m),,,LOINC,T1a,45876312,LA3636-3,Concept,Active,Inexact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,T1b,,,,T1b,45880104,LA3633-0,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T1b1,,,,T1b1,45884280,LA3632-2,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T1b2,,,,T1b2,45882490,LA3631-4,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T1b(s),,,LOINC,T1b,45880104,LA3633-0,Concept,Active,Inexact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,T1b(m),,,LOINC,T1b,45880104,LA3633-0,Concept,Active,Inexact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,T1c,,,,T1c,45881600,LA3630-6,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T1c1,,,,AJCC/UICC T1c1 Category,1635069,AJCC/UICC-T1c1,Concept,Active,Inexact,Staging/Grading,Measurement,Cancer Modifier,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T1c2,,,,AJCC/UICC T1c2 Category,1635668,AJCC/UICC-T1c2,Concept,Active,Inexact,Staging/Grading,Measurement,Cancer Modifier,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T1d,,,,T1d,46237470,LA21805-9,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T1mi,,,,T1mi,46237476,LA21854-7,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T2,,,,T2,45884279,LA3628-0,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T2(s),,,LOINC,T2,45884279,LA3628-0,Concept,Active,Inexact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,T2(m),,,LOINC,T2,45884279,LA3628-0,Concept,Active,Inexact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,T2a,,,,T2a,45878642,LA3627-2,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T2a1,,,,T2a1,46238001,LA21806-7,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T2a2,,,,T2a2,46238002,LA21807-5,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T2b,,,,T2b,45884281,LA3626-4,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T2c,,,,T2c,45881603,LA3625-6,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T2d,,,,T2d,46237485,LA21808-3,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T3,,,,T3,45876313,LA3624-9,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T3(s),,,LOINC,T3,45876313,LA3624-9,Concept,Active,Exact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,T3(m),,,LOINC,T3,45876313,LA3624-9,Concept,Active,Exact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,T3a,,,,T3a,45882492,LA3623-1,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T3b,,,,T3b,45884282,LA3622-3,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T3c,,,,T3c,45880977,LA3621-5,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T3d,,,,T3d,46237486,LA21810-9,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T3e,,,,AJCC/UICC T3e Category,1634730,AJCC/UICC-T3e,Concept,Active,Inexact,Staging/Grading,Measurement,Cancer Modifier,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T4,,,,T4,45882493,LA3620-7,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T4a,,,,T4a,45881604,LA3619-9,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T4a(s),,,LOINC,T4a,45881604,LA3619-9,Concept,Active,Inexact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,T4a(m),,,LOINC,T4a,45881604,LA3619-9,Concept,Active,Inexact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,T4b,,,,T4b,45880976,LA3618-1,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T4b(s),,,LOINC,T4b,45880976,LA3618-1,Concept,Active,Inexact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,T4b(m),,,LOINC,T4b,45880976,LA3618-1,Concept,Active,Inexact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,T4c,,,,T4c,45881602,LA3617-3,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T4d,,,,T4d,45881601,LA3616-5,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,T4e,,,,T4e,46237076,LA21811-7,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,Ta,,,,Ta,45880106,LA3615-7,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,Tis,,,,Tis,45878381,LA3608-2,Concept,Active,Exact,Answer,Meas Value,LOINC,,Justin Liu,,Review,
Primary Diagnosis,clinical_t_category,Tis(DCIS),,,LOINC,Tis,45878381,LA3608-2,Concept,Active,Inexact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,Tis(LAMN),,,LOINC,Tis,45878381,LA3608-2,Concept,Active,Inexact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,Tis(LCIS),,,LOINC,Tis,45878381,LA3608-2,Concept,Active,Inexact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,Tis(Paget),,,LOINC,Tis,45878381,LA3608-2,Concept,Active,Inexact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,Tis(Paget’s),,,LOINC,Tis,45878381,LA3608-2,Concept,Active,Inexact,Answer,Meas Value,LOINC,Closest Parent,Justin Liu 4,,Review,Mapped to closest semantic parent after correspondence with Linda Xiang
Primary Diagnosis,clinical_t_category,Tis pd,,,,Tumor stage Tis pd,4208960,313146009,Concept,Inactive,Inexact,Clinical Finding,Condition,SNOMED,,Justin Liu,,Review,
